i	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
12785	18	本科及以上	5-10年	15-30k·12薪	2020年04月02日	高级Android开发工程师	上海-杨浦区	找钢网	https://www.liepin.com/job/1926081415.shtml	https://www.liepin.com/company/7863280/	332	独角兽	界面设计	6
12786	19	本科及以上	5-10年	15-30k·12薪	2020年04月02日	高级iOS开发工程师	上海-杨浦区	找钢网	https://www.liepin.com/job/1926081367.shtml	https://www.liepin.com/company/7863280/	332	独角兽	界面设计	6
12787	20	本科及以上	3-5年	10-15k·12薪	2020年04月02日	视觉设计师	珠海	珠海市魅族科技有限公司	https://www.liepin.com/job/1923780183.shtml	https://www.liepin.com/company/8519520/	332	独角兽	界面设计	6
12788	21	本科及以上	5-10年	15-20k·12薪	2020年04月02日	前端开发工程师	珠海	珠海市魅族科技有限公司	https://www.liepin.com/job/1923780181.shtml	https://www.liepin.com/company/8519520/	332	独角兽	界面设计	6
12789	22	本科及以上	5-10年	15-20k·12薪	2020年04月02日	前端开发工程师	珠海-香洲区	珠海市魅族科技有限公司	https://www.liepin.com/job/1923770259.shtml	https://www.liepin.com/company/8519520/	332	独角兽	界面设计	6
12790	23	本科及以上	1-3年	10-15k·12薪	2020年04月02日	安卓开发工程师	珠海	珠海市魅族科技有限公司	https://www.liepin.com/job/1923747385.shtml	https://www.liepin.com/company/8519520/	332	独角兽	界面设计	6
12791	24	本科及以上	1-3年	8-15k·12薪	2020年04月02日	安卓开发工程师	珠海-香洲区	珠海市魅族科技有限公司	https://www.liepin.com/job/1923725109.shtml	https://www.liepin.com/company/8519520/	332	独角兽	界面设计	6
12792	25	本科及以上	5-10年	50-80k·12薪	2020年03月31日	AI算法评估工程师	上海	华为	https://www.liepin.com/job/1927117129.shtml	https://www.liepin.com/company/954482/	332	独角兽	界面设计	6
12793	26	本科及以上	5-10年	50-80k·12薪	2020年03月31日	AI算法评估工程师		华为	https://www.liepin.com/job/1927116843.shtml	https://www.liepin.com/company/954482/	332	独角兽	界面设计	6
12794	27	本科及以上	5-10年	50-80k·12薪	2020年03月31日	AI算法评估工程师	深圳-龙岗区	华为	https://www.liepin.com/job/1927116691.shtml	https://www.liepin.com/company/954482/	332	独角兽	界面设计	6
12795	28	本科及以上	5-10年	50-80k·12薪	2020年03月31日	AI算法评估工程师	南京	华为	https://www.liepin.com/job/1927116013.shtml	https://www.liepin.com/company/954482/	332	独角兽	界面设计	6
12796	29	本科及以上	3-5年	10-16k·12薪	2020年03月31日	产品经理-20033G01178	无锡	华云数据	https://www.liepin.com/job/1927105075.shtml	https://www.liepin.com/company/7966960/	332	独角兽	界面设计	6
12797	30	本科及以上	经验不限	3-6k·12薪	2020年03月31日	滴滴视觉设计实习生	北京	滴滴	https://www.liepin.com/job/1927102709.shtml	https://www.liepin.com/company/8076624/	332	独角兽	界面设计	6
12798	31	学历不限	5-10年	面议	2020年02月29日	高级UXUI设计师	深圳-南山区	众安在线财产保险	https://www.liepin.com/job/1924944967.shtml	https://www.liepin.com/company/7962446/	332	独角兽	界面设计	6
12799	32	统招本科	3-5年	10-20k·12薪	2020年01月02日	企业移动化应用产品设计师	武汉-光谷	北京青云科技股份有限公司	https://www.liepin.com/job/1925595033.shtml	https://www.liepin.com/company/8697054/	332	独角兽	界面设计	6
12800	33	统招本科	5-10年	面议	2019年06月05日	高级视觉设计经理	深圳	华为	https://www.liepin.com/job/1915523101.shtml	https://www.liepin.com/company/954482/	332	独角兽	界面设计	6
12801	34	本科及以上	3-5年	15-30k·12薪	2020年04月01日	Cocos开发工程师 (MJ004271)	北京	作业帮	https://www.liepin.com/job/1927160105.shtml	https://www.liepin.com/company/8518662/	332	独角兽	界面设计	6
12802	35	统招本科	5-10年	面议	2020年04月01日	android高级工程师	深圳	华为	https://www.liepin.com/job/1927149947.shtml	https://www.liepin.com/company/954482/	332	独角兽	界面设计	6
12803	36	统招本科	1-3年	20-30k·12薪	2020年04月01日	iOS工程师	北京	好大夫在线	https://www.liepin.com/job/1927135133.shtml	https://www.liepin.com/company/7972851/	332	独角兽	界面设计	6
12804	37	本科及以上	3-5年	15-30k·12薪	2020年04月01日	OA产品经理	杭州	涂鸦智能	https://www.liepin.com/job/1925245041.shtml	https://www.liepin.com/company/8347186/	332	独角兽	界面设计	6
12805	38	大专及以上	5-10年	30-50k·12薪	2020年03月26日	Android工程师	北京-五道口	瑞幸咖啡(中国)有限公司	https://www.liepin.com/job/1926979795.shtml	https://www.liepin.com/company/9349439/	332	独角兽	界面设计	6
12806	39	统招本科	5-10年	30-50k·12薪	2020年03月26日	IOS工程师	北京-五道口	瑞幸咖啡(中国)有限公司	https://www.liepin.com/job/1926979607.shtml	https://www.liepin.com/company/9349439/	332	独角兽	界面设计	6
12807	40	统招本科	5-10年	20-25k·12薪	2020年03月26日	Android工程师	厦门-莲前	瑞幸咖啡(中国)有限公司	https://www.liepin.com/job/1926978273.shtml	https://www.liepin.com/company/9349439/	332	独角兽	界面设计	6
12808	1	本科及以上	3-5年	25-40k·12薪	2020年03月12日	资深IOS工程师	北京	蜜莱坞网络	https://www.liepin.com/job/1926628573.shtml	https://www.liepin.com/company/8488417/	333	独角兽	界面设计	7
12809	2	统招本科	3-5年	15-20k·12薪	2020年02月25日	产品设计师	杭州-西溪	个推	https://www.liepin.com/job/1921430271.shtml	https://www.liepin.com/company/8155730/	333	独角兽	界面设计	7
12810	3	本科及以上	3-5年	25-35k·12薪	2020年02月13日	Android开发工程师	北京	蜜莱坞网络	https://www.liepin.com/job/1926039251.shtml	https://www.liepin.com/company/8488417/	333	独角兽	界面设计	7
12811	4	本科及以上	1-3年	面议	2019年12月25日	前端高级开发工程师	北京	北京转转精神科技有限责任公司	https://www.liepin.com/job/1922957357.shtml	https://www.liepin.com/company/9447410/	333	独角兽	界面设计	7
12812	5	本科及以上	3-5年	15-20k·14薪	2019年09月27日	交互设计师-广告	上海-张江	连尚(北京)网络科技有限公司	https://www.liepin.com/job/1923800771.shtml	https://www.liepin.com/company/9117565/	333	独角兽	界面设计	7
12813	6	统招本科	1-3年	15-30k·12薪	2019年09月02日	电商产品经理	杭州	数梦工场	https://www.liepin.com/job/1918303381.shtml	https://www.liepin.com/company/8527277/	333	独角兽	界面设计	7
12814	7	统招本科	3-5年	面议	2019年07月05日	车载交互开发与测试岗-语音及导航交互软件开发方向(J10231)		北京新能源汽车股份有限公司	https://www.liepin.com/job/1919130181.shtml	https://www.liepin.com/company/8086279/	333	独角兽	界面设计	7
12815	8	大专及以上	3-5年	15-20k·12薪	2019年02月21日	andriod开发工程师	深圳	物联传感	https://www.liepin.com/job/1917666861.shtml	https://www.liepin.com/company/7881157/	333	独角兽	界面设计	7
12816	9	本科及以上	3-5年	15-30k·12薪	2020年03月31日	资深前端开发工程师	杭州	涂鸦智能	https://www.liepin.com/job/1927125215.shtml	https://www.liepin.com/company/8347186/	333	独角兽	界面设计	7
12817	10	统招本科	5-10年	面议	2020年03月31日	产品经理	北京-双榆树	流利说®	https://www.liepin.com/job/1927121561.shtml	https://www.liepin.com/company/8564190/	333	独角兽	界面设计	7
12818	11	学历不限	3-5年	8-10k·12薪	2020年03月31日	39312H-技术经理岗	西安	平安医疗健康管理股份有限公司	https://www.liepin.com/job/1927109287.shtml	https://www.liepin.com/company/8938944/	333	独角兽	界面设计	7
12819	12	统招本科	3-5年	20-40k·14薪	2020年03月31日	产品经理（toB）		掌阅科技	https://www.liepin.com/job/1926057035.shtml	https://www.liepin.com/company/4734001/	333	独角兽	界面设计	7
12820	13	本科及以上	经验不限	18-25k·12薪	2020年03月31日	安卓应用开发	深圳	掌阅科技	https://www.liepin.com/job/1924442747.shtml	https://www.liepin.com/company/4734001/	333	独角兽	界面设计	7
12821	14	本科及以上	5-10年	面议	2020年03月30日	国际钱包高级产品经理(J200326009)		滴滴	https://www.liepin.com/job/1927066497.shtml	https://www.liepin.com/company/8076624/	333	独角兽	界面设计	7
12822	15	统招本科	3-5年	8-12k·12薪	2020年03月30日	美编(J11838)	上海-古北	成都新潮传媒集团有限公司	https://www.liepin.com/job/1927074225.shtml	https://www.liepin.com/company/9272548/	333	独角兽	界面设计	7
12823	16	统招本科	3-5年	20-50k·20薪	2020年03月30日	IDE开发工程师		华为	https://www.liepin.com/job/1926316699.shtml	https://www.liepin.com/company/954482/	333	独角兽	界面设计	7
12824	17	统招本科	3-5年	20-50k·20薪	2020年03月30日	IDE开发工程师	杭州-长河	华为	https://www.liepin.com/job/1926316697.shtml	https://www.liepin.com/company/954482/	333	独角兽	界面设计	7
12825	18	统招本科	3-5年	20-50k·20薪	2020年03月30日	IDE开发工程师	上海-陆家嘴	华为	https://www.liepin.com/job/1926316695.shtml	https://www.liepin.com/company/954482/	333	独角兽	界面设计	7
12826	19	本科及以上	3-5年	20-40k·16薪	2020年03月30日	高级Android开发工程师-华为HMS		华为	https://www.liepin.com/job/1926021615.shtml	https://www.liepin.com/company/954482/	333	独角兽	界面设计	7
12827	20	本科及以上	3-5年	20-40k·16薪	2020年03月30日	高级Android开发工程师-华为HMS	杭州-长河	华为	https://www.liepin.com/job/1926021613.shtml	https://www.liepin.com/company/954482/	333	独角兽	界面设计	7
12828	21	本科及以上	3-5年	20-40k·16薪	2020年03月30日	高级Android开发工程师-华为HMS	上海-金桥	华为	https://www.liepin.com/job/1926021611.shtml	https://www.liepin.com/company/954482/	333	独角兽	界面设计	7
12829	22	本科及以上	5-10年	25-33k·12薪	2020年03月30日	业务对接专家(J200121002)		滴滴	https://www.liepin.com/job/1925910523.shtml	https://www.liepin.com/company/8076624/	333	独角兽	界面设计	7
12830	23	本科及以上	5-10年	18-28k·13薪	2020年03月24日	App研发高级工程师	广州	广州小鹏汽车科技有限公司	https://www.liepin.com/job/1926927389.shtml	https://www.liepin.com/company/8908817/	333	独角兽	界面设计	7
12831	24	本科及以上	5-10年	面议	2020年03月24日	UX体验设计师(J190710021)		滴滴	https://www.liepin.com/job/1921452309.shtml	https://www.liepin.com/company/8076624/	333	独角兽	界面设计	7
12832	25	大专及以上	3-5年	面议	2020年03月18日	视觉设计师		NewDada新达达	https://www.liepin.com/job/1916553425.shtml	https://www.liepin.com/company/8512676/	333	独角兽	界面设计	7
12833	26	本科及以上	3-5年	20-40k·16薪	2020年03月12日	Android高级开发工程师	北京	阿里体育有限公司	https://www.liepin.com/job/1926607215.shtml	https://www.liepin.com/company/9817215/	333	独角兽	界面设计	7
12834	27	本科及以上	5-10年	15-20k·12薪	2020年03月12日	WEB前端开发工程师(J10645)		销售易	https://www.liepin.com/job/1921900777.shtml	https://www.liepin.com/company/8264153/	333	独角兽	界面设计	7
12835	28	统招本科	5-10年	面议	2020年03月11日	嵌入式软件工程师	深圳-坂田	华为	https://www.liepin.com/job/1926603955.shtml	https://www.liepin.com/company/954482/	333	独角兽	界面设计	7
12836	29	统招本科	5-10年	面议	2020年03月11日	嵌入式软件工程师	西安-高新区	华为	https://www.liepin.com/job/1926603953.shtml	https://www.liepin.com/company/954482/	333	独角兽	界面设计	7
12837	30	统招本科	3-5年	20-40k·16薪	2020年03月11日	iOS开发工程师/专家	北京	阿里体育有限公司	https://www.liepin.com/job/1926570059.shtml	https://www.liepin.com/company/9817215/	333	独角兽	界面设计	7
12838	31	统招本科	3-5年	20-30k·16薪	2020年03月11日	高级Android开发工程师	北京-望京	阿里体育有限公司	https://www.liepin.com/job/1926569841.shtml	https://www.liepin.com/company/9817215/	333	独角兽	界面设计	7
12839	32	统招本科	3-5年	面议	2020年03月11日	iOS高级开发工程师（对话小说）	上海-张江	阅文集团	https://www.liepin.com/job/1920264171.shtml	https://www.liepin.com/company/8166451/	333	独角兽	界面设计	7
12840	33	本科及以上	3-5年	面议	2020年03月11日	前端重构	上海	阅文集团	https://www.liepin.com/job/1919189275.shtml	https://www.liepin.com/company/8166451/	333	独角兽	界面设计	7
12841	34	统招本科	3-5年	面议	2020年03月11日	Android高级开发工程师（海外产品）	上海-张江	阅文集团	https://www.liepin.com/job/1917638511.shtml	https://www.liepin.com/company/8166451/	333	独角兽	界面设计	7
12842	35	统招本科	3-5年	面议	2020年03月11日	iOS开发主管（合作开发部）	北京	阅文集团	https://www.liepin.com/job/1916401813.shtml	https://www.liepin.com/company/8166451/	333	独角兽	界面设计	7
12843	36	统招本科	5-10年	面议	2020年03月11日	iOS高级开发工程师（合作开发部）	北京	阅文集团	https://www.liepin.com/job/1916391825.shtml	https://www.liepin.com/company/8166451/	333	独角兽	界面设计	7
12844	37	本科及以上	3-5年	面议	2020年03月11日	iOS开发工程师	北京	阅文集团	https://www.liepin.com/job/1916388731.shtml	https://www.liepin.com/company/8166451/	333	独角兽	界面设计	7
12845	38	本科及以上	5-10年	30-40k·14薪	2020年03月11日	iOS开发主管	北京-亚运村	阅文集团	https://www.liepin.com/job/1916040097.shtml	https://www.liepin.com/company/8166451/	333	独角兽	界面设计	7
12846	39	本科及以上	3-5年	15-30k·12薪	2020年03月10日	Android开发工程师	上海-杨浦区	NewDada新达达	https://www.liepin.com/job/1926550613.shtml	https://www.liepin.com/company/8512676/	333	独角兽	界面设计	7
12847	40	本科及以上	3-5年	20-40k·15薪	2020年03月05日	高级研发工程师	深圳	华为	https://www.liepin.com/job/1926032153.shtml	https://www.liepin.com/company/954482/	333	独角兽	界面设计	7
12848	1	本科及以上	5-10年	25-40k·12薪	2020年03月05日	产品专家（金融） (MJ000078)	北京	玖富	https://www.liepin.com/job/1922446867.shtml	https://www.liepin.com/company/10078435/	334	独角兽	界面设计	8
12849	2	本科及以上	3-5年	面议	2020年03月02日	软件开发工程师	深圳	奥比中光	https://www.liepin.com/job/1926366037.shtml	https://www.liepin.com/company/8055105/	334	独角兽	界面设计	8
12850	3	统招本科	经验不限	15-40k·15薪	2020年02月29日	云计算研发工程师	深圳	华为	https://www.liepin.com/job/1926343197.shtml	https://www.liepin.com/company/954482/	334	独角兽	界面设计	8
12851	4	统招本科	5-10年	15-25k·12薪	2020年02月25日	产品经理	深圳	华为	https://www.liepin.com/job/1914033459.shtml	https://www.liepin.com/company/954482/	334	独角兽	界面设计	8
12852	5	统招本科	1-3年	15-40k·14薪	2020年02月13日	高级研发工程师	深圳-龙岗区	华为	https://www.liepin.com/job/1926042853.shtml	https://www.liepin.com/company/954482/	334	独角兽	界面设计	8
